时间,记录
2022-09-10 14:36:46,架子鼓
2022-09-10 14:37:44,钢琴
2022-09-10 14:38:42,吉他
2022-09-10 14:39:40,钢琴
2022-09-10 14:40:38,吉他
2022-09-10 14:41:36,贝斯
2022-09-10 14:42:34,钢琴
2022-09-10 14:43:32,小提琴
2022-09-10 14:44:30,小提琴
2022-09-10 14:45:28,钢琴
2022-09-10 14:46:26,吉他
2022-09-10 14:47:24,钢琴
2022-09-10 14:48:22,钢琴
2022-09-10 14:49:20,钢琴
2022-09-10 14:50:18,贝斯
2022-09-10 14:51:16,钢琴
2022-09-10 14:52:14,萨克斯
2022-09-10 14:53:12,架子鼓
2022-09-10 14:54:10,吉他
2022-09-10 14:55:08,贝斯
2022-09-10 14:56:06,小提琴
2022-09-10 14:57:04,钢琴
2022-09-10 14:58:02,贝斯
2022-09-10 14:59:00,吉他
2022-09-10 14:59:58,钢琴
2022-09-10 15:00:56,贝斯
2022-09-10 15:01:54,架子鼓
2022-09-10 15:02:52,钢琴
2022-09-10 15:03:50,钢琴
2022-09-10 15:04:48,贝斯
2022-09-10 15:05:46,吉他
2022-09-10 15:06:44,贝斯
2022-09-10 15:07:42,贝斯
2022-09-10 15:08:40,架子鼓
2022-09-10 15:09:38,钢琴
2022-09-10 15:10:36,小提琴
2022-09-10 15:11:34,小提琴
2022-09-10 15:12:32,吉他
2022-09-10 15:13:30,钢琴
2022-09-10 15:14:28,小提琴
2022-09-10 15:15:26,圆号
2022-09-10 15:16:24,架子鼓
2022-09-10 15:17:22,吉他
2022-09-10 15:18:20,萨克斯
2022-09-10 15:19:18,小提琴
2022-09-10 15:20:16,小提琴
2022-09-10 15:21:14,圆号
2022-09-10 15:22:12,架子鼓
2022-09-10 15:23:10,钢琴
2022-09-10 15:24:08,吉他
2022-09-10 15:25:06,小提琴
2022-09-10 15:26:04,吉他
2022-09-10 15:27:02,钢琴
2022-09-10 15:28:00,贝斯
2022-09-10 15:28:58,架子鼓
2022-09-10 15:29:56,贝斯
2022-09-10 15:30:54,小提琴
2022-09-10 15:31:52,架子鼓
2022-09-10 15:32:50,小提琴
2022-09-10 15:33:48,吉他
2022-09-10 15:34:46,小提琴
2022-09-10 15:35:44,小提琴
2022-09-10 15:36:42,吉他
2022-09-10 15:37:40,吉他
2022-09-10 15:38:38,钢琴
2022-09-10 15:39:36,吉他
2022-09-10 15:40:34,萨克斯
2022-09-10 15:41:32,吉他
2022-09-10 15:42:30,钢琴
2022-09-10 15:43:28,小提琴
2022-09-10 15:44:26,小提琴
2022-09-10 15:45:24,钢琴
2022-09-10 15:46:22,贝斯
2022-09-10 15:47:20,小提琴
2022-09-10 15:48:18,吉他
2022-09-10 15:49:16,贝斯
2022-09-10 15:50:14,贝斯
2022-09-10 15:51:12,贝斯
2022-09-10 15:52:10,吉他
2022-09-10 15:53:08,吉他
2022-09-10 15:54:06,钢琴
2022-09-10 15:55:04,萨克斯
2022-09-10 15:56:02,贝斯
2022-09-10 15:57:00,钢琴
2022-09-10 15:57:58,架子鼓
2022-09-10 15:58:56,小提琴
2022-09-10 15:59:54,钢琴
2022-09-10 16:00:52,萨克斯
2022-09-10 16:01:50,小提琴
2022-09-10 16:02:48,吉他
2022-09-10 16:03:46,贝斯
2022-09-10 16:04:44,钢琴
2022-09-10 16:05:42,吉他
2022-09-10 16:06:40,钢琴
2022-09-10 16:07:38,竖琴
2022-09-10 16:08:36,贝斯
2022-09-10 16:09:34,钢琴
2022-09-10 16:10:32,贝斯
2022-09-10 16:11:30,贝斯
2022-09-10 16:12:28,小提琴
2022-09-10 16:13:26,竖琴
2022-09-10 16:14:24,吉他
2022-09-10 16:15:22,钢琴
2022-09-10 16:16:20,钢琴
2022-09-10 16:17:18,钢琴
2022-09-10 16:18:16,钢琴
2022-09-10 16:19:14,贝斯
2022-09-10 16:20:12,钢琴
2022-09-10 16:21:10,钢琴
2022-09-10 16:22:08,钢琴
2022-09-10 16:23:06,小提琴
2022-09-10 16:24:04,贝斯
2022-09-10 16:25:02,架子鼓
2022-09-10 16:26:00,贝斯
2022-09-10 16:26:58,钢琴
2022-09-10 16:27:56,小提琴
2022-09-10 16:28:54,架子鼓
2022-09-10 16:29:52,吉他
2022-09-10 16:30:50,架子鼓
2022-09-10 16:31:48,吉他
2022-09-10 16:32:46,小提琴
2022-09-10 16:33:44,萨克斯
2022-09-10 16:34:42,吉他
2022-09-10 16:35:40,吉他
2022-09-10 16:36:38,萨克斯
2022-09-10 16:37:36,竖琴
2022-09-10 16:38:34,贝斯
2022-09-10 16:39:32,吉他
2022-09-10 16:40:30,架子鼓
2022-09-10 16:41:28,吉他
2022-09-10 16:42:26,钢琴
2022-09-10 16:43:24,小提琴
2022-09-10 16:44:22,竖琴
2022-09-10 16:45:20,圆号
2022-09-10 16:46:18,架子鼓
2022-09-10 16:47:16,吉他
2022-09-10 16:48:14,钢琴
2022-09-10 16:49:12,吉他
2022-09-10 16:50:10,吉他
2022-09-10 16:51:08,吉他
2022-09-10 16:52:06,竖琴
2022-09-10 16:53:04,萨克斯
2022-09-10 16:54:02,钢琴
2022-09-10 16:55:00,小提琴
2022-09-10 16:55:58,钢琴
2022-09-10 16:56:56,架子鼓
2022-09-10 16:57:54,小提琴
2022-09-10 16:58:52,钢琴
2022-09-10 16:59:50,钢琴
2022-09-10 17:00:48,钢琴
2022-09-10 17:01:46,钢琴
2022-09-10 17:02:44,钢琴
2022-09-10 17:03:42,钢琴
2022-09-10 17:04:40,钢琴
2022-09-10 17:05:38,竖琴
2022-09-10 17:06:36,贝斯
2022-09-10 17:07:34,萨克斯
2022-09-10 17:08:32,萨克斯
2022-09-10 17:09:30,贝斯
2022-09-10 17:10:28,钢琴
2022-09-10 17:11:26,贝斯
2022-09-10 17:12:24,贝斯
2022-09-10 17:13:22,钢琴
2022-09-10 17:14:20,架子鼓
2022-09-10 17:15:18,贝斯
2022-09-10 17:16:16,竖琴
2022-09-10 17:17:14,贝斯
2022-09-10 17:18:12,架子鼓
2022-09-10 17:19:10,钢琴
2022-09-10 17:20:08,吉他
2022-09-10 17:21:06,萨克斯
2022-09-10 17:22:04,贝斯
2022-09-10 17:23:02,贝斯
2022-09-10 17:24:00,钢琴
2022-09-10 17:24:58,钢琴
2022-09-10 17:25:56,贝斯
2022-09-10 17:26:54,小提琴
2022-09-10 17:27:52,吉他
2022-09-10 17:28:50,吉他
2022-09-10 17:29:48,钢琴
2022-09-10 17:30:46,小提琴
2022-09-10 17:31:44,贝斯
2022-09-10 17:32:42,贝斯
2022-09-10 17:33:40,架子鼓
2022-09-10 17:34:38,小提琴
2022-09-10 17:35:36,吉他
2022-09-10 17:36:34,吉他
2022-09-10 17:37:32,贝斯
2022-09-10 17:38:30,架子鼓
2022-09-10 17:39:28,小提琴
2022-09-10 17:40:26,小提琴
2022-09-10 17:41:24,钢琴
2022-09-10 17:42:22,萨克斯
2022-09-10 17:43:20,圆号
2022-09-10 17:44:18,小提琴
2022-09-10 17:45:16,吉他
2022-09-10 17:46:14,贝斯
2022-09-10 17:47:12,钢琴
2022-09-10 17:48:10,架子鼓
2022-09-10 17:49:08,贝斯
2022-09-10 17:50:06,吉他
2022-09-10 17:51:04,吉他
2022-09-10 17:52:02,贝斯
2022-09-10 17:53:00,贝斯
2022-09-10 17:53:58,吉他
2022-09-10 17:54:56,贝斯
2022-09-10 17:55:54,小提琴
2022-09-10 17:56:52,钢琴
2022-09-10 17:57:50,贝斯
2022-09-10 17:58:48,贝斯
2022-09-10 17:59:46,钢琴
2022-09-10 18:00:44,竖琴
2022-09-10 18:01:42,架子鼓
2022-09-10 18:02:40,吉他
2022-09-10 18:03:38,钢琴
2022-09-10 18:04:36,吉他
2022-09-10 18:05:34,贝斯
2022-09-10 18:06:32,小提琴
2022-09-10 18:07:30,钢琴
2022-09-10 18:08:28,吉他
2022-09-10 18:09:26,小提琴
2022-09-10 18:10:24,小提琴
2022-09-10 18:11:22,钢琴
2022-09-10 18:12:20,贝斯
2022-09-10 18:13:18,贝斯
2022-09-10 18:14:16,吉他
2022-09-10 18:15:14,萨克斯
2022-09-10 18:16:12,吉他
2022-09-10 18:17:10,圆号
2022-09-10 18:18:08,贝斯
2022-09-10 18:19:06,吉他
2022-09-10 18:20:04,小提琴
2022-09-10 18:21:02,贝斯
2022-09-10 18:22:00,吉他
2022-09-10 18:22:58,贝斯
2022-09-10 18:23:56,贝斯
2022-09-10 18:24:54,贝斯
2022-09-10 18:25:52,架子鼓
2022-09-10 18:26:50,小提琴
2022-09-10 18:27:48,小提琴
2022-09-10 18:28:46,吉他
2022-09-10 18:29:44,钢琴
2022-09-10 18:30:42,吉他
2022-09-10 18:31:40,架子鼓
2022-09-10 18:32:38,贝斯
2022-09-10 18:33:36,小提琴
2022-09-10 18:34:34,钢琴
2022-09-10 18:35:32,钢琴
2022-09-10 18:36:30,圆号
2022-09-10 18:37:28,吉他
2022-09-10 18:38:26,贝斯
2022-09-10 18:39:24,竖琴
2022-09-10 18:40:22,钢琴
2022-09-10 18:41:20,吉他
2022-09-10 18:42:18,钢琴
2022-09-10 18:43:16,小提琴
2022-09-10 18:44:14,钢琴
2022-09-10 18:45:12,贝斯
2022-09-10 18:46:10,贝斯
2022-09-10 18:47:08,小提琴
2022-09-10 18:48:06,小提琴
2022-09-10 18:49:04,钢琴
2022-09-10 18:50:02,钢琴
2022-09-10 18:51:00,萨克斯
2022-09-10 18:51:58,吉他
2022-09-10 18:52:56,贝斯
2022-09-10 18:53:54,小提琴
2022-09-10 18:54:52,小提琴
2022-09-10 18:55:50,钢琴
2022-09-10 18:56:48,钢琴
2022-09-10 18:57:46,贝斯
2022-09-10 18:58:44,贝斯
2022-09-10 18:59:42,小提琴
2022-09-10 19:00:40,吉他
2022-09-10 19:01:38,小提琴
2022-09-10 19:02:36,贝斯
2022-09-10 19:03:34,吉他
2022-09-10 19:04:32,钢琴
2022-09-10 19:05:30,萨克斯
2022-09-10 19:06:28,钢琴
2022-09-10 19:07:26,小提琴
2022-09-10 19:08:24,小提琴
2022-09-10 19:09:22,贝斯
2022-09-10 19:10:20,贝斯
2022-09-10 19:11:18,钢琴
2022-09-10 19:12:16,架子鼓
2022-09-10 19:13:14,小提琴
2022-09-10 19:14:12,钢琴
2022-09-10 19:15:10,钢琴
2022-09-10 19:16:08,小提琴
2022-09-10 19:17:06,圆号
2022-09-10 19:18:04,架子鼓
2022-09-10 19:19:02,小提琴
2022-09-10 19:20:00,钢琴
2022-09-10 19:20:58,吉他
2022-09-10 19:21:56,吉他
2022-09-10 19:22:54,小提琴
2022-09-10 19:23:52,架子鼓
2022-09-10 19:24:50,钢琴
2022-09-10 19:25:48,萨克斯
2022-09-10 19:26:46,小提琴
2022-09-10 19:27:44,贝斯
2022-09-10 19:28:42,架子鼓
2022-09-10 19:29:40,竖琴
2022-09-10 19:30:38,小提琴
2022-09-10 19:31:36,架子鼓
2022-09-10 19:32:34,竖琴
2022-09-10 19:33:32,吉他
2022-09-10 19:34:30,钢琴
2022-09-10 19:35:28,贝斯
2022-09-10 19:36:26,架子鼓
2022-09-10 19:37:24,钢琴
2022-09-10 19:38:22,竖琴
2022-09-10 19:39:20,吉他
2022-09-10 19:40:18,贝斯
2022-09-10 19:41:16,贝斯
2022-09-10 19:42:14,钢琴
2022-09-10 19:43:12,钢琴
2022-09-10 19:44:10,钢琴
2022-09-10 19:45:08,架子鼓
2022-09-10 19:46:06,贝斯
2022-09-10 19:47:04,吉他
2022-09-10 19:48:02,小提琴
2022-09-10 19:49:00,架子鼓
2022-09-10 19:49:58,小提琴
2022-09-10 19:50:56,架子鼓
2022-09-10 19:51:54,小提琴
2022-09-10 19:52:52,小提琴
2022-09-10 19:53:50,贝斯
2022-09-10 19:54:48,小提琴
2022-09-10 19:55:46,钢琴
2022-09-10 19:56:44,贝斯
2022-09-10 19:57:42,吉他
2022-09-10 19:58:40,钢琴
2022-09-10 19:59:38,小提琴
2022-09-10 20:00:36,贝斯
2022-09-10 20:01:34,钢琴
2022-09-10 20:02:32,竖琴
2022-09-10 20:03:30,钢琴
2022-09-10 20:04:28,萨克斯
2022-09-10 20:05:26,吉他
2022-09-10 20:06:24,钢琴
2022-09-10 20:07:22,萨克斯
2022-09-10 20:08:20,圆号
2022-09-10 20:09:18,钢琴
2022-09-10 20:10:16,贝斯
2022-09-10 20:11:14,贝斯
2022-09-10 20:12:12,贝斯
2022-09-10 20:13:10,贝斯
2022-09-10 20:14:08,钢琴
2022-09-10 20:15:06,小提琴
2022-09-10 20:16:04,小提琴
2022-09-10 20:17:02,钢琴
2022-09-10 20:18:00,小提琴
2022-09-10 20:18:58,圆号
2022-09-10 20:19:56,贝斯
2022-09-10 20:20:54,萨克斯
2022-09-10 20:21:52,吉他
2022-09-10 20:22:50,吉他
2022-09-10 20:23:48,钢琴
2022-09-10 20:24:46,小提琴
2022-09-10 20:25:44,小提琴
2022-09-10 20:26:42,钢琴
2022-09-10 20:27:40,钢琴
2022-09-10 20:28:38,贝斯
2022-09-10 20:29:36,钢琴
2022-09-10 20:30:34,钢琴
2022-09-10 20:31:32,圆号
2022-09-10 20:32:30,吉他
2022-09-10 20:33:28,萨克斯
2022-09-10 20:34:26,小提琴
2022-09-10 20:35:24,萨克斯
2022-09-10 20:36:22,架子鼓
2022-09-10 20:37:20,钢琴
2022-09-10 20:38:18,贝斯
2022-09-10 20:39:16,小提琴
2022-09-10 20:40:14,吉他
2022-09-10 20:41:12,钢琴
2022-09-10 20:42:10,贝斯
2022-09-10 20:43:08,贝斯
2022-09-10 20:44:06,贝斯
2022-09-10 20:45:04,小提琴
2022-09-10 20:46:02,贝斯
2022-09-10 20:47:00,贝斯
2022-09-10 20:47:58,竖琴
2022-09-10 20:48:56,小提琴
2022-09-10 20:49:54,贝斯
2022-09-10 20:50:52,圆号
2022-09-10 20:51:50,小提琴
2022-09-10 20:52:48,贝斯
2022-09-10 20:53:46,小提琴
2022-09-10 20:54:44,吉他
2022-09-10 20:55:42,贝斯
2022-09-10 20:56:40,架子鼓
2022-09-10 20:57:38,小提琴
2022-09-10 20:58:36,吉他
2022-09-10 20:59:34,竖琴
2022-09-10 21:00:32,贝斯
2022-09-10 21:01:30,架子鼓
2022-09-10 21:02:28,贝斯
2022-09-10 21:03:26,钢琴
2022-09-10 21:04:24,吉他
2022-09-10 21:05:22,钢琴
2022-09-10 21:06:20,小提琴
2022-09-10 21:07:18,贝斯
2022-09-10 21:08:16,钢琴
2022-09-10 21:09:14,贝斯
2022-09-10 21:10:12,吉他
2022-09-10 21:11:10,小提琴
2022-09-10 21:12:08,贝斯
2022-09-10 21:13:06,吉他
2022-09-10 21:14:04,圆号
2022-09-10 21:15:02,小提琴
2022-09-10 21:16:00,吉他
2022-09-10 21:16:58,钢琴
2022-09-10 21:17:56,钢琴
2022-09-10 21:18:54,吉他
2022-09-10 21:19:52,钢琴
2022-09-10 21:20:50,小提琴
2022-09-10 21:21:48,钢琴
2022-09-10 21:22:46,圆号
2022-09-10 21:23:44,贝斯
2022-09-10 21:24:42,架子鼓
2022-09-10 21:25:40,竖琴
2022-09-10 21:26:38,钢琴
2022-09-10 21:27:36,钢琴
2022-09-10 21:28:34,吉他
2022-09-10 21:29:32,萨克斯
2022-09-10 21:30:30,吉他
2022-09-10 21:31:28,钢琴
2022-09-10 21:32:26,萨克斯
2022-09-10 21:33:24,吉他
2022-09-10 21:34:22,小提琴
2022-09-10 21:35:20,竖琴
2022-09-10 21:36:18,钢琴
2022-09-10 21:37:16,钢琴
2022-09-10 21:38:14,吉他
2022-09-10 21:39:12,贝斯
2022-09-10 21:40:10,钢琴
2022-09-10 21:41:08,小提琴
2022-09-10 21:42:06,贝斯
2022-09-10 21:43:04,小提琴
2022-09-10 21:44:02,钢琴
2022-09-10 21:45:00,小提琴
2022-09-10 21:45:58,圆号
2022-09-10 21:46:56,贝斯
2022-09-10 21:47:54,钢琴
2022-09-10 21:48:52,钢琴
2022-09-10 21:49:50,小提琴
2022-09-10 21:50:48,吉他
2022-09-10 21:51:46,架子鼓
2022-09-10 21:52:44,钢琴
2022-09-10 21:53:42,小提琴
2022-09-10 21:54:40,钢琴
2022-09-10 21:55:38,小提琴
2022-09-10 21:56:36,贝斯
2022-09-10 21:57:34,架子鼓
2022-09-10 21:58:32,架子鼓
2022-09-10 21:59:30,吉他
2022-09-10 22:00:28,钢琴
2022-09-10 22:01:26,吉他
2022-09-10 22:02:24,小提琴
2022-09-10 22:03:22,钢琴
2022-09-10 22:04:20,钢琴
2022-09-10 22:05:18,钢琴
2022-09-10 22:06:16,小提琴
2022-09-10 22:07:14,架子鼓
2022-09-10 22:08:12,吉他
2022-09-10 22:09:10,吉他
2022-09-10 22:10:08,萨克斯
2022-09-10 22:11:06,钢琴
2022-09-10 22:12:04,贝斯
2022-09-10 22:13:02,吉他
2022-09-10 22:14:00,钢琴
2022-09-10 22:14:58,小提琴
2022-09-10 22:15:56,贝斯
2022-09-10 22:16:54,吉他
2022-09-10 22:17:52,吉他
2022-09-10 22:18:50,钢琴
2022-09-10 22:19:48,吉他
2022-09-10 22:20:46,吉他
2022-09-10 22:21:44,钢琴
2022-09-10 22:22:42,架子鼓
2022-09-10 22:23:40,贝斯
2022-09-10 22:24:38,竖琴
2022-09-10 22:25:36,钢琴
2022-09-10 22:26:34,钢琴
2022-09-10 22:27:32,萨克斯
2022-09-10 22:28:30,小提琴
2022-09-10 22:29:28,吉他
2022-09-10 22:30:26,钢琴
2022-09-10 22:31:24,架子鼓
2022-09-10 22:32:22,吉他
2022-09-10 22:33:20,吉他
2022-09-10 22:34:18,贝斯
2022-09-10 22:35:16,钢琴
2022-09-10 22:36:14,小提琴
2022-09-10 22:37:12,吉他
2022-09-10 22:38:10,小提琴
2022-09-10 22:39:08,小提琴
2022-09-10 22:40:06,钢琴
2022-09-10 22:41:04,贝斯
2022-09-10 22:42:02,圆号
2022-09-10 22:43:00,萨克斯
2022-09-10 22:43:58,贝斯
2022-09-10 22:44:56,架子鼓
2022-09-10 22:45:54,贝斯
2022-09-10 22:46:52,钢琴
2022-09-10 22:47:50,吉他
2022-09-10 22:48:48,吉他
2022-09-10 22:49:46,小提琴
2022-09-10 22:50:44,吉他
2022-09-10 22:51:42,吉他
2022-09-10 22:52:40,吉他
2022-09-10 22:53:38,小提琴
2022-09-10 22:54:36,圆号
2022-09-10 22:55:34,贝斯
2022-09-10 22:56:32,小提琴
2022-09-10 22:57:30,小提琴
2022-09-10 22:58:28,小提琴
2022-09-10 22:59:26,小提琴
2022-09-10 23:00:24,贝斯
2022-09-10 23:01:22,吉他
2022-09-10 23:02:20,小提琴
2022-09-10 23:03:18,小提琴
2022-09-10 23:04:16,贝斯
2022-09-10 23:05:14,贝斯
2022-09-10 23:06:12,小提琴
2022-09-10 23:07:10,贝斯
2022-09-10 23:08:08,钢琴
2022-09-10 23:09:06,钢琴
2022-09-10 23:10:04,钢琴
2022-09-10 23:11:02,贝斯
2022-09-10 23:12:00,钢琴
2022-09-10 23:12:58,小提琴
2022-09-10 23:13:56,小提琴
2022-09-10 23:14:54,贝斯
2022-09-10 23:15:52,贝斯
2022-09-10 23:16:50,贝斯
2022-09-10 23:17:48,小提琴
2022-09-10 23:18:46,架子鼓
2022-09-10 23:19:44,贝斯
2022-09-10 23:20:42,贝斯
2022-09-10 23:21:40,贝斯
2022-09-10 23:22:38,钢琴
2022-09-10 23:23:36,贝斯
2022-09-10 23:24:34,贝斯
2022-09-10 23:25:32,吉他
2022-09-10 23:26:30,钢琴
2022-09-10 23:27:28,吉他
2022-09-10 23:28:26,吉他
2022-09-10 23:29:24,钢琴
2022-09-10 23:30:22,吉他
2022-09-10 23:31:20,钢琴
2022-09-10 23:32:18,钢琴
2022-09-10 23:33:16,架子鼓
2022-09-10 23:34:14,小提琴
2022-09-10 23:35:12,圆号
2022-09-10 23:36:10,钢琴
2022-09-10 23:37:08,钢琴
2022-09-10 23:38:06,钢琴
2022-09-10 23:39:04,吉他
2022-09-10 23:40:02,架子鼓
2022-09-10 23:41:00,小提琴
2022-09-10 23:41:58,小提琴
2022-09-10 23:42:56,吉他
2022-09-10 23:43:54,钢琴
2022-09-11 00:00:00,贝斯
2022-09-11 00:00:58,小提琴
2022-09-11 00:01:56,贝斯
2022-09-11 00:02:54,小提琴
2022-09-11 00:03:52,贝斯
2022-09-11 00:04:50,贝斯
2022-09-11 00:05:48,贝斯
2022-09-11 00:06:46,小提琴
2022-09-11 00:07:44,吉他
2022-09-11 00:08:42,萨克斯
2022-09-11 00:09:40,小提琴
2022-09-11 00:10:38,竖琴
2022-09-11 00:11:36,吉他
2022-09-11 00:12:34,钢琴
2022-09-11 00:13:32,小提琴
2022-09-11 00:14:30,小提琴
2022-09-11 00:15:28,钢琴
2022-09-11 00:16:26,竖琴
2022-09-11 00:17:24,贝斯
2022-09-11 00:18:22,小提琴
2022-09-11 00:19:20,钢琴
2022-09-11 00:20:18,圆号
2022-09-11 00:21:16,圆号
2022-09-11 00:22:14,小提琴
2022-09-11 00:23:12,竖琴
2022-09-11 00:24:10,贝斯
2022-09-11 00:25:08,小提琴
2022-09-11 00:26:06,贝斯
2022-09-11 00:27:04,吉他
2022-09-11 00:28:02,贝斯
2022-09-11 00:29:00,竖琴
2022-09-11 00:29:58,钢琴
2022-09-11 00:30:56,贝斯
2022-09-11 00:31:54,小提琴
2022-09-11 00:32:52,吉他
2022-09-11 00:33:50,小提琴
2022-09-11 00:34:48,圆号
2022-09-11 00:35:46,钢琴
2022-09-11 00:36:44,小提琴
2022-09-11 00:37:42,架子鼓
2022-09-11 00:38:40,小提琴
2022-09-11 00:39:38,吉他
2022-09-11 00:40:36,贝斯
2022-09-11 00:41:34,贝斯
2022-09-11 00:42:32,小提琴
2022-09-11 00:43:30,小提琴
2022-09-11 00:44:28,小提琴
2022-09-11 00:45:26,小提琴
2022-09-11 00:46:24,吉他
2022-09-11 00:47:22,架子鼓
2022-09-11 00:48:20,钢琴
2022-09-11 00:49:18,吉他
2022-09-11 00:50:16,架子鼓
2022-09-11 00:51:14,竖琴
2022-09-11 00:52:12,钢琴
2022-09-11 00:53:10,架子鼓
2022-09-11 00:54:08,小提琴
2022-09-11 00:55:06,吉他
2022-09-11 00:56:04,架子鼓
2022-09-11 00:57:02,吉他
2022-09-11 00:58:00,贝斯
2022-09-11 00:58:58,架子鼓
2022-09-11 00:59:56,小提琴
2022-09-11 01:00:54,吉他
2022-09-11 01:01:52,小提琴
2022-09-11 01:02:50,小提琴
2022-09-11 01:03:48,架子鼓
2022-09-11 01:04:46,架子鼓
2022-09-11 01:05:44,钢琴
2022-09-11 01:06:42,钢琴
2022-09-11 01:07:40,贝斯
2022-09-11 01:08:38,钢琴
2022-09-11 01:09:36,架子鼓
2022-09-11 01:10:34,萨克斯
2022-09-11 01:11:32,贝斯
2022-09-11 01:12:30,架子鼓
2022-09-11 01:13:28,钢琴
2022-09-11 01:14:26,小提琴
2022-09-11 01:15:24,小提琴
2022-09-11 01:16:22,吉他
2022-09-11 01:17:20,吉他
2022-09-11 01:18:18,吉他
2022-09-11 01:19:16,吉他
2022-09-11 01:20:14,吉他
2022-09-11 01:21:12,钢琴
2022-09-11 01:22:10,吉他
2022-09-11 01:23:08,钢琴
2022-09-11 01:24:06,钢琴
2022-09-11 01:25:04,圆号
2022-09-11 01:26:02,吉他
2022-09-11 01:27:00,小提琴
2022-09-11 01:27:58,吉他
2022-09-11 01:28:56,小提琴
2022-09-11 01:29:54,架子鼓
2022-09-11 01:30:52,小提琴
2022-09-11 01:31:50,小提琴
2022-09-11 01:32:48,钢琴
2022-09-11 01:33:46,贝斯
2022-09-11 01:34:44,小提琴
2022-09-11 01:35:42,钢琴
2022-09-11 01:36:40,圆号
2022-09-11 01:37:38,吉他
2022-09-11 01:38:36,萨克斯
2022-09-11 01:39:34,吉他
2022-09-11 01:40:32,钢琴
2022-09-11 01:41:30,吉他
2022-09-11 01:42:28,钢琴
2022-09-11 01:43:26,贝斯
2022-09-11 01:44:24,吉他
2022-09-11 01:45:22,吉他
2022-09-11 01:46:20,小提琴
2022-09-11 01:47:18,钢琴
2022-09-11 01:48:16,贝斯
2022-09-11 01:49:14,小提琴
2022-09-11 01:50:12,小提琴
2022-09-11 01:51:10,吉他
2022-09-11 01:52:08,吉他
2022-09-11 01:53:06,吉他
2022-09-11 01:54:04,贝斯
2022-09-11 01:55:02,竖琴
2022-09-11 01:56:00,贝斯
2022-09-11 01:56:58,架子鼓
2022-09-11 01:57:56,架子鼓
2022-09-11 01:58:54,贝斯
2022-09-11 01:59:52,钢琴
2022-09-11 02:00:50,小提琴
2022-09-11 02:01:48,钢琴
2022-09-11 02:02:46,钢琴
2022-09-11 02:03:44,钢琴
2022-09-11 02:04:42,吉他
2022-09-11 02:05:40,吉他
2022-09-11 02:06:38,小提琴
2022-09-11 02:07:36,吉他
2022-09-11 02:08:34,竖琴
2022-09-11 02:09:32,架子鼓
2022-09-11 02:10:30,吉他
2022-09-11 02:11:28,架子鼓
2022-09-11 02:12:26,小提琴
2022-09-11 02:13:24,贝斯
2022-09-11 02:14:22,架子鼓
2022-09-11 02:15:20,吉他
2022-09-11 02:16:18,贝斯
2022-09-11 02:17:16,架子鼓
2022-09-11 02:18:14,钢琴
2022-09-11 02:19:12,钢琴
2022-09-11 02:20:10,钢琴
2022-09-11 02:21:08,钢琴
2022-09-11 02:22:06,贝斯
2022-09-11 02:23:04,小提琴
2022-09-11 02:24:02,钢琴
2022-09-11 02:25:00,钢琴
2022-09-11 02:25:58,钢琴
2022-09-11 02:26:56,贝斯
2022-09-11 02:27:54,小提琴
2022-09-11 02:28:52,小提琴
2022-09-11 02:29:50,钢琴
2022-09-11 02:30:48,小提琴
2022-09-11 02:31:46,架子鼓
2022-09-11 02:32:44,吉他
2022-09-11 02:33:42,钢琴
2022-09-11 02:34:40,吉他
2022-09-11 02:35:38,吉他
2022-09-11 02:36:36,贝斯
2022-09-11 02:37:34,贝斯
2022-09-11 02:38:32,萨克斯
2022-09-11 02:39:30,贝斯
2022-09-11 02:40:28,贝斯
2022-09-11 02:41:26,吉他
2022-09-11 02:42:24,小提琴
2022-09-11 02:43:22,竖琴
2022-09-11 02:44:20,小提琴
2022-09-11 02:45:18,贝斯
2022-09-11 02:46:16,钢琴
2022-09-11 02:47:14,架子鼓
2022-09-11 02:48:12,架子鼓
2022-09-11 02:49:10,贝斯
2022-09-11 02:50:08,吉他
2022-09-11 02:51:06,小提琴
2022-09-11 02:52:04,钢琴
2022-09-11 02:53:02,小提琴
2022-09-11 02:54:00,小提琴
2022-09-11 02:54:58,吉他
2022-09-11 02:55:56,吉他
2022-09-11 02:56:54,架子鼓
2022-09-11 02:57:52,小提琴
2022-09-11 02:58:50,吉他
2022-09-11 02:59:48,钢琴
2022-09-11 03:00:46,贝斯
2022-09-11 03:01:44,架子鼓
2022-09-11 03:02:42,钢琴
2022-09-11 03:03:40,小提琴
2022-09-11 03:04:38,钢琴
2022-09-11 03:05:36,贝斯
2022-09-11 03:06:34,贝斯
2022-09-11 03:07:32,圆号
2022-09-11 03:08:30,小提琴
2022-09-11 03:09:28,吉他
2022-09-11 03:10:26,贝斯
2022-09-11 03:11:24,吉他
2022-09-11 03:12:22,钢琴
2022-09-11 03:13:20,萨克斯
2022-09-11 03:14:18,吉他
2022-09-11 03:15:16,萨克斯
2022-09-11 03:16:14,架子鼓
2022-09-11 03:17:12,钢琴
2022-09-11 03:18:10,吉他
2022-09-11 03:19:08,架子鼓
2022-09-11 03:20:06,吉他
2022-09-11 03:21:04,钢琴
2022-09-11 03:22:02,贝斯
2022-09-11 03:23:00,贝斯
2022-09-11 03:23:58,吉他
2022-09-11 03:24:56,贝斯
2022-09-11 03:25:54,吉他
